  1.0000000e+000  1.9000000e+001  4.9000000e+001  2.0000000e+000  2.1000000e+001  5.1000000e+001  3.0000000e+000  2.7000000e+001  5.7000000e+001  4.0000000e+000  2.9000000e+001  5.9000000e+001  5.0000000e+000  3.1000000e+001  6.1000000e+001  6.0000000e+000  3.3000000e+001  6.3000000e+001  7.0000000e+000  3.5000000e+001  6.5000000e+001  8.0000000e+000  3.7000000e+001  6.7000000e+001  9.0000000e+000  4.1000000e+001  7.1000000e+001  1.0000000e+001  4.3000000e+001  7.3000000e+001  1.1000000e+001  4.5000000e+001  7.5000000e+001  1.2000000e+001  1.8000000e+001  4.8000000e+001
  1.9000000e+001  4.9000000e+001  2.0000000e+000  2.1000000e+001  5.1000000e+001  3.0000000e+000  2.7000000e+001  5.7000000e+001  4.0000000e+000  2.9000000e+001  5.9000000e+001  5.0000000e+000  3.1000000e+001  6.1000000e+001  6.0000000e+000  3.3000000e+001  6.3000000e+001  7.0000000e+000  3.5000000e+001  6.5000000e+001  8.0000000e+000  3.7000000e+001  6.7000000e+001  9.0000000e+000  4.1000000e+001  7.1000000e+001  1.0000000e+001  4.3000000e+001  7.3000000e+001  1.1000000e+001  4.5000000e+001  7.5000000e+001  1.2000000e+001  1.8000000e+001  4.8000000e+001  1.0000000e+000
